Sample_ID,Mineralogy,Phase,Analytical_Method,d33,d34,d36,D33S,D36S,age_mean,Source,DOI,Publication_Date,NON_ATM_FLAG
GEC01-169.80,Pyrite,Sulfide,SIMS,,-1.0545,,0.5656,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.80,Pyrite,Sulfide,SIMS,,15.3405,,0.4586,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.80,Pyrite,Sulfide,SIMS,,27.7942,,0.368,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.80,Pyrite,Sulfide,SIMS,,3.2216,,0.0715,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.80,Pyrite,Sulfide,SIMS,,46.9918,,-0.2706,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.80,Pyrite,Sulfide,SIMS,,18.9899,,-0.0771,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.80,Pyrite,Sulfide,SIMS,,13.1467,,0.2967,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.80,Pyrite,Sulfide,SIMS,,13.4247,,-0.0491,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.80,Pyrite,Sulfide,SIMS,,14.19,,-0.0497,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.80,Pyrite,Sulfide,SIMS,,28.1632,,0.1638,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.80,Pyrite,Sulfide,SIMS,,26.7675,,0.1807,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.80,Pyrite,Sulfide,SIMS,,16.9775,,0.6842,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.80,Pyrite,Sulfide,SIMS,,41.9414,,-0.4683,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.80,Pyrite,Sulfide,SIMS,,27.1949,,-0.4162,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.80,Pyrite,Sulfide,SIMS,,22.7401,,-0.4597,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.80,Pyrite,Sulfide,SIMS,,7.3052,,-0.0053,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.80,Pyrite,Sulfide,SIMS,,54.1486,,-0.0701,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.80,Pyrite,Sulfide,SIMS,,41.3299,,-0.0016,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.80,Pyrite,Sulfide,SIMS,,53.7504,,0.0334,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.80,Pyrite,Sulfide,SIMS,,43.5725,,0.1022,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.80,Pyrite,Sulfide,SIMS,,8.3619,,0.0037,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.80,Pyrite,Sulfide,SIMS,,32.5386,,-0.1771,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.80,Pyrite,Sulfide,SIMS,,15.4626,,0.2635,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.80,Pyrite,Sulfide,SIMS,,-2.6903,,-0.2589,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.80,Pyrite,Sulfide,SIMS,,35.2172,,-0.3856,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.80,Pyrite,Sulfide,SIMS,,1.9458,,0.4439,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.80,Pyrite,Sulfide,SIMS,,-4.3766,,0.4089,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.80,Pyrite,Sulfide,SIMS,,38.277,,0.1157,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.80,Pyrite,Sulfide,SIMS,,27.2877,,-0.5488,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.80,Pyrite,Sulfide,SIMS,,44.1183,,0.2336,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.80,Pyrite,Sulfide,SIMS,,30.3265,,-0.439,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.80,Pyrite,Sulfide,SIMS,,5.8036,,-0.2453,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.80,Pyrite,Sulfide,SIMS,,43.5265,,-0.5086,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.80,Pyrite,Sulfide,SIMS,,43.169,,-0.0326,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.80,Pyrite,Sulfide,SIMS,,20.94,,-0.4083,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.80,Pyrite,Sulfide,SIMS,,30.5734,,0.0067,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.80,Pyrite,Sulfide,SIMS,,34.6578,,-0.212,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.80,Pyrite,Sulfide,SIMS,,43.1933,,0.067,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.80,Pyrite,Sulfide,SIMS,,5.6348,,-0.1564,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.80,Pyrite,Sulfide,SIMS,,1.0841,,0.6146,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.80,Pyrite,Sulfide,SIMS,,-9.7692,,-0.1146,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.80,Pyrite,Sulfide,SIMS,,-4.3505,,-0.1066,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.80,Pyrite,Sulfide,SIMS,,-7.7088,,0.2088,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.80,Pyrite,Sulfide,SIMS,,7.8216,,0.2172,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.80,Pyrite,Sulfide,SIMS,,31.0751,,-0.0415,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.80,Pyrite,Sulfide,SIMS,,0.5866,,-0.0255,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.80,Pyrite,Sulfide,SIMS,,-2.6292,,-0.1609,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.80,Pyrite,Sulfide,SIMS,,20.4097,,0.0359,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.80,Pyrite,Sulfide,SIMS,,-3.8948,,-0.1978,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.80,Pyrite,Sulfide,SIMS,,6.6463,,-0.575,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.80,Pyrite,Sulfide,SIMS,,5.2769,,-0.5293,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.80,Pyrite,Sulfide,SIMS,,-2.0407,,0.0233,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.80,Pyrite,Sulfide,SIMS,,10.4068,,-0.2496,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.80,Pyrite,Sulfide,SIMS,,33.0227,,0.0105,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.80,Pyrite,Sulfide,SIMS,,40.9396,,-0.1438,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.80,Pyrite,Sulfide,SIMS,,35.7495,,0.1398,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.80,Pyrite,Sulfide,SIMS,,34.7116,,-0.1186,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.80,Pyrite,Sulfide,SIMS,,38.1357,,-0.2026,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.80,Pyrite,Sulfide,SIMS,,0.3547,,-0.1133,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.80,Pyrite,Sulfide,SIMS,,33.8194,,-0.0237,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.80,Pyrite,Sulfide,SIMS,,41.2753,,-0.2671,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.80,Pyrite,Sulfide,SIMS,,26.6144,,0.0852,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.80,Pyrite,Sulfide,SIMS,,17.778,,0.5025,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,58.5588,,-0.0886,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,15.0786,,0.1796,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,-2.3518,,0.186,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,1.1666,,0.1607,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,54.2231,,-0.139,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,20.5134,,0.1655,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,59.5734,,-0.0356,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,56.6473,,-0.1239,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,19.2403,,-0.4001,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,19.548,,0.0299,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,38.2059,,0.0292,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,38.1053,,-0.2073,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,15.1288,,0.2071,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,38.9657,,-0.0651,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,-0.5252,,0.0035,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,1.7051,,0.0192,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,61.0378,,-0.2533,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,21.3233,,-0.049,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,30.0917,,-0.0327,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,44.8487,,-0.2686,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,54.4029,,-0.2167,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,59.7597,,-0.238,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,56.3614,,-0.2227,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,21.7981,,-0.2255,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,15.0828,,-0.2248,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,3.3951,,0.1467,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,2.1424,,-0.1004,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,-0.2624,,0.0705,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,29.0005,,0.0442,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,43.5356,,-0.3466,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,50.0233,,-0.0161,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,55.3714,,-0.3483,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,52.3831,,-0.2201,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,59.6302,,-0.2995,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,57.6033,,-0.2001,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,34.989,,-0.4407,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,29.201,,-0.3068,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,54.4752,,-0.2272,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,53.7347,,-0.1485,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,58.4564,,-0.1719,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,51.9201,,-0.2324,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,54.5672,,-0.0732,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,30.3406,,-0.0977,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,36.3138,,0.2455,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,30.4769,,-0.1306,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,31.098,,-0.1803,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,41.5338,,-0.0075,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,38.3863,,0.0234,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,41.2149,,-0.1224,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,16.56,,-0.0213,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,20.7555,,0.192,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,5.8505,,-0.4945,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,15.9126,,-1.5334,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,5.9435,,-0.2706,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,-0.3366,,0.0675,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,1.1975,,-0.0265,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,19.2971,,-0.3684,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,12.0106,,-0.3966,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,27.9699,,-0.0776,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,24.4829,,0.1359,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,38.8878,,-0.1637,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,27.6591,,-0.0572,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,35.161,,-0.1752,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,0.6021,,0.0434,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,0.3242,,-0.0931,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,0.0011,,0.0341,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,1.9584,,0.3545,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,1.6488,,0.3934,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,1.8919,,0.0581,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,1.3323,,-0.3574,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,3.0521,,-0.3192,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,19.477,,-0.0562,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,16.9925,,-0.0512,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,55.9444,,-0.2327,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,13.2311,,0.2737,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,9.7806,,0.0887,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,3.8247,,0.2617,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,1.7263,,0.1194,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,19.0973,,0.0122,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,17.8024,,0.0674,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,53.8303,,0.1256,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,50.8753,,0.0304,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,53.6057,,0.0658,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,51.0994,,-0.0537,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,48.9854,,-0.2276,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,47.8815,,0.2913,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,43.415,,0.0454,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,42.3271,,-0.0442,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,22.4078,,0.1129,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,26.7819,,-0.035,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,28.3351,,-0.1108,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,29.6579,,0.0667,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,-2.0075,,-0.0691,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,-0.4238,,0.3817,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,14.5719,,0.0158,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,1.2354,,-0.061,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83,Pyrite,Sulfide,SIMS,,2.649,,0.5745,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83b,Pyrite,Sulfide,SIMS,,4.7127,,0.4707,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83b,Pyrite,Sulfide,SIMS,,5.7284,,-0.7979,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83b,Pyrite,Sulfide,SIMS,,3.7083,,0.1721,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83b,Pyrite,Sulfide,SIMS,,5.1709,,0.3742,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83b,Pyrite,Sulfide,SIMS,,3.8351,,-0.0665,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83b,Pyrite,Sulfide,SIMS,,4.2147,,-0.104,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83b,Pyrite,Sulfide,SIMS,,3.1986,,-0.0164,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83b,Pyrite,Sulfide,SIMS,,3.6281,,0.2843,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83b,Pyrite,Sulfide,SIMS,,4.2377,,0.1962,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83b,Pyrite,Sulfide,SIMS,,3.2927,,0.1986,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83b,Pyrite,Sulfide,SIMS,,1.0724,,0.8119,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83b,Pyrite,Sulfide,SIMS,,3.2246,,0.5439,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83b,Pyrite,Sulfide,SIMS,,3.8205,,0.5868,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83b,Pyrite,Sulfide,SIMS,,4.9323,,0.2944,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83b,Pyrite,Sulfide,SIMS,,5.2199,,-0.2576,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83b,Pyrite,Sulfide,SIMS,,3.9384,,-0.2023,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83b,Pyrite,Sulfide,SIMS,,2.9767,,0.8266,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83b,Pyrite,Sulfide,SIMS,,4.0382,,-0.2756,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83b,Pyrite,Sulfide,SIMS,,2.8277,,-0.2162,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83b,Pyrite,Sulfide,SIMS,,4.4094,,-0.222,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83b,Pyrite,Sulfide,SIMS,,2.274,,-0.3044,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83b,Pyrite,Sulfide,SIMS,,1.6163,,0.2587,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83b,Pyrite,Sulfide,SIMS,,2.9115,,-0.1311,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83b,Pyrite,Sulfide,SIMS,,1.5154,,1.2276,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83b,Pyrite,Sulfide,SIMS,,3.3739,,0.3045,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
GEC01-169.83b,Pyrite,Sulfide,SIMS,,-0.0167,,0.7111,,2423,"Johnson et al., 2013",10.1073/pnas.1305530110,2013,OK
